1,0000 0000 0000 0000 0000 001E,-64.50,2.399,101.3125,1439303081495842
1,0000 0000 0000 0000 0000 001E,-64.00,2.546,-54.875,1439303081540338
3,0000 0000 0000 0000 0000 001E,-61.50,3.405,-114.6875,1439303081724062
3,0000 0000 0000 0000 0000 001E,-62.50,1.902,83,1439303081779077
1,0000 0000 0000 0000 0000 001E,-65.00,4.185,-179.4375,1439303081908201
1,0000 0000 0000 0000 0000 001E,-64.00,3.927,-23.1875,1439303081943800
3,0000 0000 0000 0000 0000 001E,-61.00,1.835,-25.625,1439303082133330
3,0000 0000 0000 0000 0000 001E,-62.00,1.957,-15.8125,1439303082171214
1,0000 0000 0000 0000 0000 001E,-64.00,1.933,-13.375,1439303082325960
1,0000 0000 0000 0000 0000 001E,-65.50,4.191,-172.0625,1439303082392165
3,0000 0000 0000 0000 0000 001E,-61.00,1.473,142.8125,1439303082528054
3,0000 0000 0000 0000 0000 001E,-63.00,2.295,122.0625,1439303082598900
3,0000 0000 0000 0000 0000 001E,-63.00,0.362,124.5,1439303082994090
3,0000 0000 0000 0000 0000 001E,-62.50,1.908,78.125,1439303083044740
3,0000 0000 0000 0000 0000 001E,-61.50,2.964,-89.0625,1439303083396629
3,0000 0000 0000 0000 0000 001E,-64.00,5.473,2.4375,1439303083468288
1,0000 0000 0000 0000 0000 001E,-66.50,0.914,0.25,1439303083667426
3,0000 0000 0000 0000 0000 001E,-62.50,1.448,-10.9375,1439303083770018
3,0000 0000 0000 0000 0000 001E,-61.50,1.411,-23.1875,1439303083812304
1,0000 0000 0000 0000 0000 001E,-66.50,0.350,-0.8125,1439303083990814
1,0000 0000 0000 0000 0000 001E,-65.50,2.350,7.3125,1439303084024597
2,0000 0000 0000 0000 0000 001E,-71.50,5.571,-1.75,1439303084118759
3,0000 0000 0000 0000 0000 001E,-61.00,0.742,-64.6875,1439303084182802
3,0000 0000 0000 0000 0000 001E,-60.50,3.964,62.25,1439303084230788
1,0000 0000 0000 0000 0000 001E,-66.50,5.970,0.1875,1439303084384190
1,0000 0000 0000 0000 0000 001E,-65.00,6.062,50,1439303084413392
3,0000 0000 0000 0000 0000 001E,-63.50,1.601,0.5,1439303084562483
3,0000 0000 0000 0000 0000 001E,-62.50,4.541,106.1875,1439303084576023
1,0000 0000 0000 0000 0000 001E,-65.50,3.565,106.1875,1439303084752256
1,0000 0000 0000 0000 0000 001E,-65.50,3.632,-31.6875,1439303084805312
1,0000 0000 0000 0000 0000 001E,-64.50,3.559,-98.875,1439303085156650
1,0000 0000 0000 0000 0000 001E,-66.00,0.104,-0.1875,1439303085575069
3,0000 0000 0000 0000 0000 001E,-60.50,5.344,-75.625,1439303085728358
1,0000 0000 0000 0000 0000 001E,-62.00,2.387,-98.875,1439303085899585
1,0000 0000 0000 0000 0000 001E,-61.50,2.399,-62.25,1439303085970671
1,0000 0000 0000 0000 0000 001E,-64.50,1.792,211.125,1439303086327471
1,0000 0000 0000 0000 0000 001E,-66.50,2.068,96.375,1439303086380287
3,0000 0000 0000 0000 0000 001E,-61.00,4.522,234.375,1439303086535348
3,0000 0000 0000 0000 0000 001E,-61.00,4.884,39.0625,1439303086577263
1,0000 0000 0000 0000 0000 001E,-64.00,5.252,89.0625,1439303086728134
1,0000 0000 0000 0000 0000 001E,-64.00,5.240,83,1439303086789196
2,0000 0000 0000 0000 0000 001E,-71.50,1.215,-1.4375,1439303086881331
3,0000 0000 0000 0000 0000 001E,-62.50,4.301,25.625,1439303086998239
3,0000 0000 0000 0000 0000 001E,-62.00,6.019,18.25,1439303087383857
3,0000 0000 0000 0000 0000 001E,-61.50,5.731,187.9375,1439303087433853
4,0000 0000 0000 0000 0000 001E,-64.50,1.939,234.375,1439303087503566
4,0000 0000 0000 0000 0000 001E,-65.00,2.178,103.75,1439303087570986
1,0000 0000 0000 0000 0000 001E,-63.00,2.810,130.5625,1439303087660313
1,0000 0000 0000 0000 0000 001E,-63.00,3.111,-2.4375,1439303087678638
3,0000 0000 0000 0000 0000 001E,-61.00,0.215,64.6875,1439303087816313
3,0000 0000 0000 0000 0000 001E,-61.00,5.737,46.375,1439303087905454
3,0000 0000 0000 0000 0000 001E,-64.00,2.540,-50,1439303088321614
4,0000 0000 0000 0000 0000 001E,-71.50,6.118,0,1439303088503268
1,0000 0000 0000 0000 0000 001E,-66.00,4.007,187.9375,1439303088563835
3,0000 0000 0000 0000 0000 001E,-63.00,4.215,0.1875,1439303088744727
3,0000 0000 0000 0000 0000 001E,-62.00,0.828,167.1875,1439303088769045
4,0000 0000 0000 0000 0000 001E,-71.00,5.835,-1.0625,1439303088940526
1,0000 0000 0000 0000 0000 001E,-62.00,1.988,46.375,1439303088959653
1,0000 0000 0000 0000 0000 001E,-62.50,1.767,15.8125,1439303088994688
3,0000 0000 0000 0000 0000 001E,-61.50,2.645,7.3125,1439303089169655
3,0000 0000 0000 0000 0000 001E,-63.00,5.811,0.0625,1439303089241159
1,0000 0000 0000 0000 0000 001E,-63.00,2.362,117.1875,1439303089387198
1,0000 0000 0000 0000 0000 001E,-63.50,2.638,-23.1875,1439303089403694
3,0000 0000 0000 0000 0000 001E,-62.50,4.350,36.5625,1439303089592602
3,0000 0000 0000 0000 0000 001E,-62.50,4.013,54.875,1439303089633559
4,0000 0000 0000 0000 0000 001E,-64.50,2.614,10.9375,1439303089704874
1,0000 0000 0000 0000 0000 001E,-64.00,5.369,-59.8125,1439303089861878
3,0000 0000 0000 0000 0000 001E,-62.00,5.314,-62.25,1439303090063395
3,0000 0000 0000 0000 0000 001E,-62.50,5.105,-10.9375,1439303090094344
4,0000 0000 0000 0000 0000 001E,-67.50,0.344,-0.25,1439303090181349
4,0000 0000 0000 0000 0000 001E,-66.50,2.289,-112.25,1439303090559497
4,0000 0000 0000 0000 0000 001E,-68.50,5.216,-0.9375,1439303090626207
1,0000 0000 0000 0000 0000 001E,-65.50,3.209,36.5625,1439303090649767
3,0000 0000 0000 0000 0000 001E,-62.00,0.963,70.75,1439303090891043
1,0000 0000 0000 0000 0000 001E,-62.50,0.976,-10.9375,1439303091059679
1,0000 0000 0000 0000 0000 001E,-62.00,1.129,-31.6875,1439303091093605
3,0000 0000 0000 0000 0000 001E,-61.50,1.792,190.375,1439303091280024
3,0000 0000 0000 0000 0000 001E,-61.00,2.338,-91.5,1439303091321341
4,0000 0000 0000 0000 0000 001E,-73.00,0.963,-0.5,1439303091400461
4,0000 0000 0000 0000 0000 001E,-73.00,0.933,4,1439303091440737
1,0000 0000 0000 0000 0000 001E,-65.50,5.479,187.9375,1439303091476637
1,0000 0000 0000 0000 0000 001E,-64.50,5.860,-2.4375,1439303091516919
3,0000 0000 0000 0000 0000 001E,-62.50,0.589,-7.3125,1439303091717098
3,0000 0000 0000 0000 0000 001E,-61.50,1.749,89.0625,1439303092060323
3,0000 0000 0000 0000 0000 001E,-62.00,2.098,-46.375,1439303092105551
4,0000 0000 0000 0000 0000 001E,-69.00,5.387,2,1439303092192365
4,0000 0000 0000 0000 0000 001E,-66.00,2.516,-275.875,1439303092235517
1,0000 0000 0000 0000 0000 001E,-65.50,3.166,299.0625,1439303092275701
1,0000 0000 0000 0000 0000 001E,-64.50,1.963,-46.375,1439303092346625
3,0000 0000 0000 0000 0000 001E,-61.50,0.061,0,1439303092505797
3,0000 0000 0000 0000 0000 001E,-62.00,1.638,197.75,1439303092594127
4,0000 0000 0000 0000 0000 001E,-68.00,5.903,0.0625,1439303092690422
4,0000 0000 0000 0000 0000 001E,-65.00,1.356,-117.1875,1439303092788905
1,0000 0000 0000 0000 0000 001E,-65.50,4.271,-20.75,1439303092827481
1,0000 0000 0000 0000 0000 001E,-64.50,4.688,-34.125,1439303092869211
3,0000 0000 0000 0000 0000 001E,-62.00,0.264,85.4375,1439303093027475
3,0000 0000 0000 0000 0000 001E,-62.50,0.104,140.375,1439303093076260
4,0000 0000 0000 0000 0000 001E,-68.00,3.780,0.5,1439303093136293
1,0000 0000 0000 0000 0000 001E,-65.50,4.142,122.0625,1439303093292122
3,0000 0000 0000 0000 0000 001E,-61.00,2.614,169.625,1439303093470372
3,0000 0000 0000 0000 0000 001E,-62.00,2.786,39.0625,1439303093527324
1,0000 0000 0000 0000 0000 001E,-62.50,1.552,-50,1439303093710472
1,0000 0000 0000 0000 0000 001E,-62.50,1.430,34.125,1439303093752188
3,0000 0000 0000 0000 0000 001E,-62.50,1.632,-67.125,1439303093909673
3,0000 0000 0000 0000 0000 001E,-60.50,1.313,13.375,1439303093968726
4,0000 0000 0000 0000 0000 001E,-69.00,5.535,-1.0625,1439303094057088
1,0000 0000 0000 0000 0000 001E,-64.00,3.510,43.9375,1439303094115083
